id,title,is_paid,num_subscribers,avg_rating,avg_rating_recent,num_reviews,num_published_lectures,published_year,published_month,full_price,discount_pct,has_discount,dormancy_score,dormancy_status,job_class,price_tier
2757534,Advanced Training Course in Science Journalism 2.0,True,183,4.30769,4.23763,28,34,2020,1,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3214993,OKR Goal Setting Master Class,True,138,4.57407,4.57942,27,41,2020,7,6080.0,75.0,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3076274,Networking for Real Estate Investors For Profits & Funds,True,7265,3.84375,3.83191,27,11,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2719462,Strategic management,True,109,3.8,3.926,27,43,2020,1,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2776164,How To Create a Digital Download & Serial Key Store With Wix,True,5411,4.25,4.23542,26,7,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3078748,Small Business Crisis Management,True,1518,3.91667,3.98742,26,5,2020,5,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2610654,Bad Grammar:  How to Edit Your Own Writing,True,332,4.85,4.90098,27,25,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2702514,The Complete Shopify Making Money Selling E-books Course.,True,8959,3.9,2.62665,27,14,2019,12,2880.0,84.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2485272,Beat the Banks: How to Secure Finance for Your Company,True,6104,4.4,4.51548,26,10,2019,10,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2584102,Hidden Secrets Of Selling - Part 2,True,13084,4.35,4.12239,26,6,2019,10,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
3316802,Business Development Principles for Small Businesses,True,7179,4.34615,4.51694,26,23,2020,8,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2695470,Copywriting Mastery | Increase Leads & Sales with Text,True,72,4.6,4.45672,26,21,2019,12,8640.0,94.7,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2592816,Leading a Business Intelligence Project- 7 Steps for Success,True,3607,4.1,4.07973,26,62,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2943616,Introduction to Standard Operating Procedure Development,True,54,3.47059,3.63367,26,14,2020,4,2240.0,79.7,True,20,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
2701916,Ebay Dropshipping Mastery 2020: Work Anywhere From Home,True,292,4.35,4.41459,26,19,2019,12,7040.0,93.5,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2614908,WordPress Blogging Master class : To Start successful blog,True,155,4.22727,4.00769,26,48,2019,10,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3117290,Restaurant Management - Pricing your menu items using data,True,5051,3.6,3.65932,26,11,2020,5,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2863318,Drop Servicing 2020 MasterClass,True,124,4.2,4.185,26,10,2020,3,7680.0,94.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3081318,UiPath 2020. Robotic Process Automation Introduction,True,5391,3.92308,3.94271,26,21,2020,5,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2993326,Financial Planning for Businesses | Become Profitable,True,77,4.73077,4.52705,26,39,2020,6,6400.0,92.9,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2963226,Working from Home: Start a Profitable Sales Business in 24HR,True,3933,3.7,3.57555,26,10,2020,4,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2963504,Launch Your Home Business - Online Business Ideas Course,True,545,3.85,3.97576,26,28,2020,4,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
3240940,Econometrics in Excel for MBA and professionals,True,5500,4.32692,4.27801,26,12,2020,8,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2983104,Practical QGIS For Spatial Data Analysis: Beginner to Expert,True,198,4.38095,4.31999,25,64,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2784462,Critical Thinking with Emotional Intelligence,True,120,4.07692,4.10748,25,42,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3216981,Retail Arbitrage from Home with Software [Full Masterclass],True,165,4.44,4.44651,27,49,2020,6,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3108988,A complete guide on how to build an IP database using Asana,True,8232,4.1,4.13294,25,37,2020,7,8320.0,94.5,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2589346,Build the most successful portfolio. Portfolio essentials,True,2752,3.7,3.6355,25,13,2019,10,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
3096350,Comprehensive Teespring Passive Income Course Teespring A-Z,True,3376,3.55,3.58187,25,12,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2927758,The Art of Social Engineering and HUMINT,True,102,4.31818,4.30034,25,25,2020,4,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3044432,Become an Expert on Mortgage Credit Reports,True,825,4.47368,4.45701,25,85,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3423600,Sales Success: Your First Sales Job,True,230,4.27083,4.43679,25,30,2020,8,7040.0,93.5,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3258372,"Etsy 2020 Masterclass: Setup, SEO, Social & Etsy Marketing",True,143,4.48,4.54238,25,50,2020,7,4800.0,75.0,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2578910,ISO 14001:2015 - Environmental Management Systems (EMS),True,66,3.85,3.4887,25,18,2019,9,5440.0,75.0,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2649632,Escape the City: StartUp School - Launch Your Business Idea!,True,8297,3.6,3.87812,25,38,2019,11,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2541038,Introduction to Public Administration,True,471,3.7,3.78116,25,11,2020,2,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2644126,ISO/IEC 17025: 2017 - Basic Understanding - made easy,True,50,4.45455,4.47152,25,18,2019,11,1920.0,0.0,False,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
3059236,Learn SWOT & PESTLE Analysis in less than 1 hour,True,1355,4.35,4.36524,25,26,2020,5,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
3367026,"A Brief Study on Shipping, Multimodal Transport, Logistics",True,69,4.58,4.27687,25,10,2020,8,2240.0,79.7,True,10,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
2863532,How to Score a Lucrative Sales Job,True,66,4.75,4.74846,25,27,2020,4,1920.0,76.3,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
2719450,Financial analysis using ratios,True,2553,3.35,3.62194,25,54,2020,1,1280.0,64.5,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
3432318,Jetpack 1.0: Artificial Intelligence and Automation in HR,True,6232,3.8,3.66636,25,7,2020,8,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2663214,Beauty Product Manufacturing 101: Custom or Private Label,True,2077,4.2,4.06177,24,8,2019,11,5760.0,92.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2662954,Excel from Beginner to Pro,True,108,4.3,4.13959,24,48,2019,11,2240.0,79.7,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2951108,Layered Process Auditing,True,108,4.8,4.82344,24,21,2020,4,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3171192,Microsoft Excel Masterclass - Beginner to Advanced Level,True,338,4.13636,3.82782,24,29,2020,6,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2737944,Effective Problem Solving & Project Management Power Course,True,4210,3.75,3.32402,24,24,2020,1,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2910732,Complete Guide to Freelance Working from Home (or Nomadic!),True,241,4.4,4.37964,24,25,2020,3,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2719300,How To Start An Online Business: E-Commerce For Beginners,True,4990,3.75,2.97987,24,10,2019,12,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2583718,Grow Your Business with your Money Habit Archetype +Hypnosis,True,214,4.85,4.83278,24,29,2019,11,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2546915,PhD in Strategic Thinking,True,109,4.5,4.76546,25,31,2019,9,1920.0,76.3,True,0,Active,JC-3 Basic,Budget (<₹2K)
2552079,Profitable Forex Robot(EA) – Simple way to create a Forex EA,True,182,4.55,4.58652,24,18,2019,11,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2823173,Technology Strategy Success,True,4918,4.3,3.97773,24,25,2020,3,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2974290,"""Marketing Therapy."" Grow Your Complementary Health Business",True,95,4.5,4.57092,25,39,2020,5,7360.0,75.0,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2537734,Planning efficient meetings,True,5559,4.3,4.30467,24,21,2019,12,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2756176,Fiverr Blueprint Masterclass,True,3015,4.2,3.92732,24,11,2020,1,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2781450,How to interview customers and find unique insights quickly!,True,129,4.35,4.33272,24,15,2020,1,2240.0,68.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3278586,Print on Demand with Etsy for Passive Income Beginners Guide,True,101,4.79167,4.81289,25,40,2020,7,5120.0,91.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2810235,VBA for Financial Modeling | Excel Automation,True,1677,4.3,4.54189,24,31,2020,2,7680.0,75.0,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2799218,Product Costing and Pricing Strategy,True,165,3.86364,3.89194,24,51,2020,3,5120.0,91.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2625572,Influencer Marketing,True,188,4.3,4.38451,23,11,2019,11,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3075256,Define and Sequence Activities (PMI - PMP),True,5693,4.58333,4.44607,23,31,2020,5,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
2567584,"Practice the IIBA CBAP Exam: 240 Quality Questions, 2020",True,149,4.1875,3.98799,23,0,2020,2,3520.0,86.0,True,10,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
3371274,Easily Learn the Fundamentals: Salesforce Service Cloud,True,5808,4.6087,4.67048,23,10,2020,8,4480.0,89.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2591942,Sell Low Content Books On Amazon. Passive Income. No Writing,True,1482,4.35,4.36878,23,17,2019,11,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
3278506,The Complete Supply Chain Management Course for Beginners,True,692,3.93478,3.88976,23,37,2020,7,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2916114,Public Speaking: How to Open and Close Like a Boss,True,2340,4.05,4.01262,23,13,2020,3,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2744602,Intercultural communication,True,57,4.6,4.58088,23,17,2020,1,2880.0,84.2,True,10,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
2569066,Transcription happens Automatically - with Amazon Transcribe,True,4954,4.4,4.47478,23,79,2019,9,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2672086,Complete Keras Bootcamp For Deep Learning in Python,True,241,4.3,4.33276,23,42,2019,12,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
1999354,How can an Idea become Startup,True,249,4.15,4.13178,23,10,2020,1,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2654268,Activities and Tools Used for Business (IIBA - ECBA),True,5926,4.34211,4.50294,23,37,2019,11,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2942004,How to Write a Book for Amazon Kindle,True,10751,3.65,4.07393,23,29,2020,4,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2929282,How to Start a Business – Sustainably in 2020,True,1509,4.4,4.37427,23,102,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2567420,Innovate Your Business Model 2021: A step by step guide,True,1009,4.35,4.30409,23,40,2019,10,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
3049036,So You Want to Work in Human Resources,True,1101,4.20455,4.25928,23,10,2020,5,8640.0,63.0,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2994286,Strategically Focused Project Management (PMI - PMP),True,5660,4.22222,4.27592,23,26,2020,4,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
3313824,Applying The Art and Science of Sales Enablement,True,99,4.43478,4.49256,23,18,2020,7,6400.0,0.0,False,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2634930,POWER BI - Dashboard In A Day,True,151,3.75,3.65545,22,30,2019,11,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2634984,Power BI - Analyze and Interactively Visualize Business Data,True,682,4.5,4.4719,22,41,2019,11,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2758758,Foundation Customer Experience Masterclass,True,120,4.35,4.32853,22,9,2020,2,2240.0,79.7,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2863674,Ultimate Entrepreneurs Guide to Building an E-commerce Brand,True,107,3.75,3.80181,22,46,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3223035,Drops-Services Passive Income: Fiverr and other MicroService,True,3062,3.84091,3.92185,22,15,2020,6,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2843776,Easily Design Professional Kindle Book Covers -Simple Method,True,6124,4.22727,4.4734,22,28,2020,4,8000.0,94.3,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2623552,Leadership & Cultural Diversity (Accredited Oxford Diploma),True,2058,4.55,4.54056,22,124,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2848654,Clickfunnels 2020: Sales Funnel & Courses + FREE Funnels!,True,3641,3.75,3.63921,22,16,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2649242,Six Thinking Hats and the Disney Method,True,1186,4.5,4.63929,22,8,2019,11,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2769332,Learn File Management with Photoshop 2020,True,13725,4.0,3.91192,22,16,2020,2,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
822174,The Art of Crowdfunding for Social Change,True,104,4.0,4.02044,22,27,2019,10,2240.0,79.7,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2553165,Mapping Customer Journeys & Dealing With Customer Complaints,True,2781,4.0,3.94682,23,10,2019,11,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2623674,Wholesaling Real Estate And Assignment Mastermind Course,True,563,4.65,4.5444,22,43,2019,10,5120.0,91.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3020300,Plan and Define Project Scope (PMI - PMP),True,4929,4.29412,4.56594,22,27,2020,4,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
3301408,ISO 9001 2015 Quality Management System Standard,True,37,4.34091,4.24819,22,18,2020,7,1920.0,76.3,True,20,Low Engagement,JC-3 Basic,Budget (<₹2K)
2418196,Workplace Praise: Make it Effective!,True,2828,4.4,4.42499,22,47,2019,9,5120.0,91.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3159900,Fundamentals of Sales & Marketing Management for Hospitality,True,4093,3.84615,3.72496,22,61,2020,5,6080.0,92.5,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2887154,"Ultimate Privacy by Design MasterCourse (GDPR, CCPA etc)",True,793,4.11538,4.10117,22,64,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2872282,Corporate Email Etiquette,True,40,4.15,4.3056,21,7,2020,3,1280.0,64.5,True,20,Low Engagement,JC-3 Basic,Budget (<₹2K)
3391582,Fiverr Autopilot Strategy- Ultimate Passive Income+ Tools,True,841,3.85714,3.89864,21,15,2020,8,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2677180,Excel Basics - Data & Text Manipulation,True,2704,4.25,4.21049,22,7,2019,12,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
3306872,How to Use Zoom like a Pro in 2020 (and Look Good Doing It!),True,91,4.59524,4.58563,22,38,2020,7,6080.0,92.5,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
3115636,Power BI Excel Integration,True,7508,4.45,4.51678,21,23,2020,5,3840.0,88.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3226943,Manage and Control Quality (PMI - PMP),True,4007,4.57143,4.65215,21,26,2020,6,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
3213327,FinTech - Practitioner course on Payment Gateway and QR Code,True,550,4.04762,3.97211,23,32,2020,6,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2684214,Digital Strategy & Transformation for Business Executives,True,47,4.0,4.04619,21,28,2019,12,1280.0,64.5,True,20,Low Engagement,JC-3 Basic,Budget (<₹2K)
3263714,Plan and Acquire Resources (PMI - PMP),True,6745,4.30952,4.47072,21,31,2020,7,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
3419398,Fundamentals of Simulation Modelling using Anylogic,True,263,4.7619,4.78265,21,52,2020,8,4800.0,0.0,False,0,Active,JC-3 Basic,Mid (₹2K-5K)
2904302,Management and Entrepreneurship,True,4114,3.66667,3.67234,21,0,2020,3,1280.0,64.5,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
2783616,How to SET-UP a DROP SHIPPING store with DSMTOOL in 2020,True,80,4.55,4.55452,21,45,2020,2,6080.0,92.5,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2796932,HubSpot CRM - How to Get the Most Out of Your HubSpot CRM,True,79,3.65,3.74043,21,21,2020,2,1280.0,64.5,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
2564786,LEED AP Operations & Maintenance,True,68,3.85,3.9007,21,51,2019,9,1920.0,76.3,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
2788276,Hospitality Management. F&B Menu cost control and design.,True,45,2.95,3.00819,21,12,2020,4,4480.0,89.8,True,40,At Risk,JC-3 Basic,Mid (₹2K-5K)
2881104,Communication  Skills: Art of Persuasive Communication,True,1271,4.5,4.46207,21,23,2020,3,3840.0,88.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3308860,Statistical Analysis and Research using Excel,True,12256,4.33333,4.39365,23,79,2020,8,6400.0,92.9,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2786922,Level 4 Diploma - Ethical & Responsible Sourcing (L4M4),True,121,4.40909,4.37687,20,0,2020,2,1280.0,64.5,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
2719460,Deltek Acumen Fuse - Step by Step,True,97,4.45,4.44119,20,34,2019,12,8640.0,94.7,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2910258,Advanced LinkedIn Sales Navigator Training [2020 Edition],True,1970,3.75,3.81653,20,8,2020,3,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
2682232,Business Analysis Competencies: Personal Skills (IIBA-ECBA),True,6010,4.375,4.13536,20,20,2019,12,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3070538,Cofounding The Right Way,True,10023,4.4,4.61139,20,14,2020,5,7680.0,94.1,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2555620,Recruitment Skills: Putting right person on right job,True,861,3.7,3.7978,20,16,2020,2,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2594822,How to Grow Rich With Property Investing?,True,3021,4.05,4.0677,20,52,2019,10,3840.0,88.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2754674,"Minitab 2019 for all Beginners,Six sigma White & Yellow belt",True,66,4.3,4.31467,20,74,2020,2,1920.0,76.3,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
3321936,Getting started with Sap Analytics Cloud,True,75,4.0,3.82433,20,24,2020,7,1280.0,64.5,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
3175506,Keeping Your Project on Budget (PMI - PMP),True,4992,4.5,4.56305,20,27,2020,6,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
2742664,Flow of Fluids Excel Workbook,True,189,4.45833,4.47624,20,18,2020,1,8320.0,94.5,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2838512,"Learn Apple Pages, Numbers and Keynote",True,86,4.1,4.11507,20,20,2020,3,8640.0,94.7,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2651178,Eplan PRO PANEL Vol.1 - Let's 3D - Beginner Course 2020,True,122,4.25,4.3723,20,17,2019,11,8960.0,0.0,False,0,Active,JC-3 Basic,Standard (₹5K-9K)
2817547,Project Management Fundamentals (Earn 5.5 PDU's),True,56,4.1,4.05738,20,46,2020,2,8640.0,94.7,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2615860,PfMP Application Development,True,51,4.95,4.95714,20,16,2019,12,8640.0,63.0,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2636012,How To Talk To Your Customers For Sales And Self Promotion,True,57,3.45,3.38182,20,129,2019,12,8640.0,94.7,True,20,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2914958,LinkedIn Fundamentals - Is your profile the best it can be?,True,2084,4.45,4.52768,20,14,2020,4,1920.0,76.3,True,0,Active,JC-3 Basic,Budget (<₹2K)
2554091,Textile 4.0 - Textile and Apparel Industry in Industry 4.0,True,66,4.15,4.06578,20,56,2019,12,3200.0,85.8,True,10,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
3001318,ISO 14001:2015 Awareness and Implementation,True,59,4.13636,4.20773,20,25,2020,5,2560.0,82.2,True,10,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
2954326,Amazon Seller Central - Selling On Amazon,True,1238,3.85,4.06495,20,5,2020,5,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2639836,Top 5 Online Businesses To Start In 2020 And Beyond,True,3041,3.8,3.82697,19,10,2019,11,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2823773,Lean Productivity Lab for Small Business and Startups,True,2119,4.1,3.92943,19,19,2020,2,3200.0,0.0,False,0,Active,JC-3 Basic,Mid (₹2K-5K)
2674124,Create & Sell Print on Demand Products On Etsy,True,156,4.65,4.64008,19,25,2019,11,3840.0,88.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3015882,Finance for Entrepreneurs & Small Businesses,True,106,4.6,4.62699,20,52,2020,5,2240.0,79.7,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3053810,Validate and Control Scope (PMI - PMP),True,6059,4.45,4.63441,19,21,2020,5,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
3134604,Business Analysis: Building successful business cases,True,495,4.57895,4.46993,19,31,2020,6,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3016066,Scrum & Agile Masterclass: Become a Scrum Master; PSM1 Test,True,3925,4.47222,4.59266,20,82,2020,5,5760.0,92.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2875974,Employee Onboarding Mini Crash-Course,True,2937,3.92105,4.28547,19,20,2020,4,7360.0,93.8,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2478968,How to Use the Top 11 Real Estate Fin Ratios in the Best Way,True,1894,4.4,4.54346,19,22,2019,11,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2664328,The Achlana Secret Killer Trading Strategy-A Complete System,True,87,3.95,3.79917,19,18,2019,11,8640.0,94.7,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2918854,Set up & improve your business video meetings & calls online,True,62,4.7,4.68261,19,19,2020,4,4800.0,90.5,True,10,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
3035516,Program Management Interview Course,True,81,4.41176,4.40502,19,21,2020,4,1600.0,71.6,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
2829750,Pricing your Home Staging Services,True,573,4.4,4.47652,19,14,2020,2,2240.0,79.7,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2723168,Start a Business Without an MBA - Business Idea Generation,True,4371,2.85,3.05094,19,5,2019,12,5760.0,92.1,True,20,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
3124594,Online Meeting Survival Guide,True,4185,4.2,4.25579,19,17,2020,5,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2762778,PMI® PMP PMBOK6 Practice Exams: Set One for PMP Candidates,True,118,3.75,3.65736,19,0,2020,1,3200.0,85.8,True,10,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
2726548,Luxury Travel Advisor | The Ultimate Lifestyle Business,True,67,4.1,4.13457,19,46,2019,12,8640.0,94.7,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2734312,Upwork Client Psychology I - How Freelance Clients Think,True,83,4.8,4.83208,19,47,2020,1,8640.0,94.7,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
2737898,What Every Agile Organization Needs,True,77,4.25,4.13526,19,58,2020,1,8640.0,94.7,True,10,Low Engagement,JC-3 Basic,Standard (₹5K-9K)
3253418,Relative Strength index (RSI) Technical Analysis Indicator,True,1675,4.36842,3.81179,19,12,2020,7,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2605420,Anti Money Laundering & Counter Terrorism explained,True,35,4.0,4.0496,19,15,2019,11,4480.0,89.8,True,20,Low Engagement,JC-3 Basic,Mid (₹2K-5K)
3429022,Microsoft Power BI - The Complete Masterclass,True,130,4.78947,4.76502,20,135,2020,8,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2601048,Hidden Secrets Of Selling - Part 3,True,16071,4.15,4.07993,19,5,2019,10,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
3243542,Quality Methodologies and Standards for Projects (PMI - PMP),True,4182,4.65789,4.72874,19,20,2020,6,1600.0,71.6,True,0,Active,JC-3 Basic,Budget (<₹2K)
2488778,Writing an equity research report,True,126,4.25,4.2738,18,41,2019,11,4800.0,90.5,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2987538,Earn Passive Income: Create & Sell Low Content Books on KDP,True,3725,4.23077,3.99114,18,33,2020,4,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3220433,Master Machine Translation Post Editing & Emerging Jobs,True,67,4.16667,4.37165,18,18,2020,7,1280.0,64.5,True,10,Low Engagement,JC-3 Basic,Budget (<₹2K)
2726750,How to Start an Etsy T-Shirt Business in 2020 with No Costs!,True,124,4.25,4.22102,18,60,2020,1,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2737530,IGNITE the Change Agent Within,True,49,4.9,4.88135,18,14,2020,1,1920.0,76.3,True,20,Low Engagement,JC-3 Basic,Budget (<₹2K)
